note_id,guid,notetype,assignment,original_tags,new_tags
1498349435848,u!p[tWzT2#,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435849,oOY0DIPQi;,HJI Shared,exp::control,HJI_C14 Hoshii,HJI_C14 Hoshii exp::control
1498349435850,lkG%hY/*Za,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435851,K3sAE=^;L:,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435852,wXi1[*fZsd,HJI Shared,exp::control,HJI_C14 Hoshii,HJI_C14 Hoshii exp::control
1498349435853,L)6Bi4VJ<t,HJI Shared,exp::control,HJI_C14 Hoshii,HJI_C14 Hoshii exp::control
1498349435854,i5H0KK|ul6,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435855,nnNlW-VCg:,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435856,H#XfbM9:Bq,HJI Shared,exp::control,HJI_C14 Hoshii,HJI_C14 Hoshii exp::control
1498349435857,x5c|uyRofh,HJI Shared,exp::control,HJI_C14 Hoshii,HJI_C14 Hoshii exp::control
1498349435858,cBay(&4p?D,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435859,y0V^t_.kUu,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435860,"uI],+CSApA",HJI Shared,exp::control,HJI_C14 Hoshii,HJI_C14 Hoshii exp::control
1498349435861,z2;@$~9;%v,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435862,yNk6!%_eVK,HJI Shared,exp::control,HJI_C14 Hoshii,HJI_C14 Hoshii exp::control
1498349435863,HhO8z3JnKw,HJI Shared,exp::control,HJI_C14 Hoshii,HJI_C14 Hoshii exp::control
1498349435864,It_I^j]/ur,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435865,zT;O<grmOC,HJI Shared,exp::control,HJI_C14 Hoshii,HJI_C14 Hoshii exp::control
1498349435866,H4lHm}o)$(,HJI Shared,exp::treatment,HJI_C14 Hoshii,HJI_C14 Hoshii exp::treatment
1498349435867,JG32..{(oG,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435868,"u},2gLwjA%",HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435869,Ggs$Mkt8hd,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435870,u=o2gE^];M,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435871,z]h;Y3|-1q,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435872,O:6.pjR+2b,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435873,n&z@+724Xr,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435874,JbZB^tR([J,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435875,uRP(;)$#x^,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435876,J68as(xz&*,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435877,h)_K%JnAKY,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435878,c$Mg2}R%>X,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435879,LfOR3P[x33,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435880,Ma3c*-Lg!@,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435881,rQsI=_/-}1,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435882,s5X9E;s|ZJ,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435883,K(Ui!w|cmX,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435884,kRQK0*TA@%,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435885,M0aZ(GN~;*,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435886,=Bzj6wc*r,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435887,"d,BjD)_|3?",HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435888,Ekn:L#<>UP,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435889,Q(tsJ.Ld]Q,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435890,KCd-[l#mgQ,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435891,g+j]Gx|J=&,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435892,IPP_bfew7w,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435893,HL>k5JLj!h,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435894,g5)G&/VY?6,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435895,y?jRLp5!53,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435896,DH41dn~`-d,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435897,fiD%iOAhwT,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435898,"z9O%;%,2dv",HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435899,cz[!1yz6r=,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435900,Pt0c-+Q#M+,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435901,IJR]X/=`}=,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435902,z98!O?1zm3,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435903,eotfGyLY`T,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435904,sfyb{YF-cX,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435905,wO$L/c)&j|,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435906,oC~)R)WJ7{,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435907,P`Li]qC#S#,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435908,k^qvjEV>%C,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435909,erjb(c!K:!,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435910,P6lTidsuml,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435911,m(s`%|Zrj6,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435912,HiG<jZmh!J,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435913,OCwNgn`PsT,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435914,d?D]fdv{@#,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435915,AqoW-pqxNu,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435916,A|Qd615Cv!,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435917,"s[Mm.6gKF,",HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435918,dFB9wLEUAG,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435919,vCUW)DwpBE,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435920,Q*vb!R$jR6,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435921,e&^thSl6ev,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435922,g}f+@S9j@A,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435923,Ldk.ey43f#,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435924,PQi@{J)Y$U,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435925,niKy7LVsTk,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435926,DZzv[[=$t[,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435927,o<FWSFB7fo,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435928,"tZ0s*5,56I",HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435929,C/VlA$i>xN,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435930,zAggt-MEF~,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435931,v0/6(ag_u#,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435932,o<Vp<-0PMb,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435933,kp4$Com+dw,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435934,eX|B74y?GI,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435935,e$LdkBj3oO,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435936,PHk09vPSRZ,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435937,K:NA$VL<96,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435938,sz|DvxKG&),HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435939,m03n>wI&sD,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435940,qVMIw]7!h$,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435941,D&?1Z28Aib,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435942,"n$/,H=Q,6!",HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435943,MF8^~AoS=7,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435944,N.8@q2DHmd,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435945,K^!VB!!9[K,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435946,cIJ3d_KxG},HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435947,"G)@c$#x,d|",HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435948,b=(Vwe~>+T,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435949,suKzZ@uJQ<,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435950,L1JK)|Ah7h,HJI Shared,exp::treatment,HJI_C15 Permission,HJI_C15 Permission exp::treatment
1498349435951,NxCvKVqE2Q,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435952,hj$[|zM%*m,HJI Shared,exp::control,HJI_C15 Permission,HJI_C15 Permission exp::control
1498349435953,yKS9dmN8vn,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435954,j!{eRvbl#@,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435955,KRT0cf/M7k,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435956,iQi.h[0.a:,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435957,o~WCMnLblc,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435958,"hHb_S9N=D,",HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435959,xS}}EY]yh9,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435960,Mt-fz^D3Xj,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435961,Ni1SYXK|cR,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435962,kX5nkBU>Dh,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435963,AHBUPukhx,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435964,klIM[qorr6,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435965,vQmgUAhi@W,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435966,A1~1?:Oc<0,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435967,p-l_<@_BBh,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435968,P:Lp%])$G1,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435969,"E<u,MrbjU{",HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435970,q!1|MZ8}=y,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435971,sOf+wnwQNF,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435972,tMA1z7jS_.,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435973,g!ZPy(}|4|,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435974,<r!k98cK3,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435975,"o~}k,rspX",HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435976,cV.a`gBBRJ,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435977,kx{m7JQfvm,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435978,lJW_}G2MI^,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435979,buO1y]22$X,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435980,te3@RY6^b8,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435981,NWK?lpJ!;`,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435982,s;EzS@~I/],HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435983,"qpPgef,rf]",HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435984,"C0cOh.9J,!",HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435985,Q<l3Iy|yU=,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435986,rv.FV;U-.^,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435987,N%CrGgKx8l,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435988,hpA1g>VayU,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435989,IF&|9yk5U>,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435990,xRKLb?)P7H,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435991,e~DAP$yq!L,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435992,gw:Vhi&;b3,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435993,M[vKtel*v7,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435994,HD1|b[4p8p,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435995,G[W:rT2+LJ,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435996,efNL(f;w`<,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349435997,p)CwK>J;yK,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435998,o7YU_bQ?Z4,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349435999,z23=})@ag9,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436000,"kEiqPuZ,jg",HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436001,E-@`g#vt1E,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436002,iC8+CvFT8l,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436003,doU#;;g!L^,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436004,M<BBx^db]z,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436005,kU79jL4NX~,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436006,z2GvMq#Aj%,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436007,"l,$++z[U]0",HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436008,fGW}h)7-#t,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436009,hE!2Z]`Bj>,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436010,dFhR[Dq#o*,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436011,iw?})h2va5,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436012,reQu!v@~j1,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436013,d)-8!p*vSk,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436014,B*iGls~vQO,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436015,Am({g$FYye,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436016,AuZg$#]:0A,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436017,x56)Cho6Xb,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436018,PJsM.N5M]$,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436019,J?/n;)Lofz,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436020,lelD2/%/qX,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436021,"!hCg,&[`F",HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436022,gPv~W6w4g7,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436023,m?<YZ=0csz,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436024,"MQ0)mP=;(,",HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436025,Bf@.HS;AjC,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436026,"vJgh6>,lkS",HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436027,bGNjvX#Zaj,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436028,O-aY%we*B^,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436029,CXCTLQ<SQ?,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436030,Di}&T#.t_b,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436031,CS.AY}/$93,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436032,d$B#AdSwR6,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436033,lP+{{k`AOT,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436034,vk/x&L8EMn,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436035,jfUO-FU>I1,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436036,Bl(IITxs(5,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436037,lJ*}52I&81,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436038,E3$md&8ep;,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436039,L5YI>|MBA<,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436040,hz$jnrd.On,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436041,r|^xB+MiPK,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436042,"l>=Rz,%V)<",HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436043,FU;)@UaaEU,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436044,zM_LO6x$[H,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436045,l%?V/jodxS,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436046,P^v~+A3k$l,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436047,z]G;hR}I5E,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436048,rw*fXyH(>p,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436049,Q[*PagW%nm,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436050,m+8~&Aq*dc,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436051,N]l0C/7>CC,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436052,eDZW(]+fR8,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436053,EVC;[1R1tm,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436054,ALp6VQ$<nF,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436055,"n<]w<4uSm,",HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436056,N^c]<7`WM~,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436057,J+lOW:/~.#,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436058,"q>6N#,6rRY",HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436059,Hb+v0rmJSW,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436060,n)<9E3@6*.,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436061,p8@{wlm}qe,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436062,orC%5Jh`s;,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436063,hAq^FdQ+>L,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436064,Hv@&&-G.7U,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436065,w28H#];=GC,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436066,rUGvxYuBc5,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436067,gxO^9td.cd,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
1498349436068,"Jk,y)hXGOz",HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436069,kN|N|8>&Ye,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436070,eR@p{]gX[T,HJI Shared,exp::control,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::control
1498349436071,No=3@^r7P3,HJI Shared,exp::treatment,CoffeeShop HJI_C16,CoffeeShop HJI_C16 exp::treatment
